subject,evidence,response,responseAI,block
26,46,19.53703705,45,6
26,56,79.07407405,55,6
26,96,83.14814815,95,6
26,32,10.64814815,32,6
26,48,51.57407405,49,6
26,52,60.83333335,53,6
26,64,42.6851852,65,6
26,66,70.92592595,67,6
26,22,10.46296295,23,6
26,50,66.94444445,50,6
26,72,37.5925926,71,6
26,68,62.5925926,69,6
26,30,40.46296295,29,6
26,54,65.37037035,53,6
26,78,83.14814815,77,6
26,50,72.3148148,49,6
26,86,52.4074074,85,6
26,16,23.42592595,15,6
26,58,13.5185185,59,6
26,62,16.1111111,61,6
26,70,49.16666665,70,6
26,6,54.25925925,6,6
26,44,16.66666665,44,6
26,28,35.2777778,28,6
26,40,25,40,6
26,36,9.44444445,36,6
26,60,43.42592595,60,6
26,42,28.8888889,43,6
27,78,55.83333335,77,1
27,50,25.46296295,50,1
27,44,37.5925926,44,1
27,50,45.46296295,49,1
27,16,9.9074074,15,1
27,22,17.12962965,23,1
27,40,39.44444445,40,1
27,34,37.22222785,34,1
27,58,48.05555555,59,1
27,72,73.6111111,71,1
27,52,45.46296295,53,1
27,32,17.03703705,32,1
27,66,38.5185185,67,1
27,86,78.6111111,85,1
27,54,29.7222222,53,1
27,68,50.18519085,69,1
27,56,50.18519085,55,1
27,62,56.4814815,61,1
27,28,18.5185185,28,1
27,64,61.1111111,65,1
27,30,15.92592595,29,1
27,42,15.83333335,43,1
27,46,50.18519085,45,1
27,96,86.75925925,95,1
27,38,41.1111111,39,1
27,6,8.5185185,6,1
27,36,29.62962965,36,1
27,70,55.64814815,70,1
27,48,39.44444445,49,1
27,60,68.05555555,60,1
27,66,49.72222785,67,2
27,28,21.3888889,28,2
27,78,74.16666665,77,2
27,38,32.4074074,39,2
27,46,27.12962965,45,2
27,50,40.74074075,49,2
27,6,10.0925926,6,2
27,86,83.24075205,85,2
27,68,62.4074074,69,2
27,36,45.1851852,36,2
27,58,49.53703705,59,2
27,40,59.25925925,40,2
27,52,49.8148148,53,2
27,62,53.14814815,61,2
27,32,18.9814815,32,2
27,44,55.37037035,44,2
27,60,71.4814815,60,2
27,42,78.05555555,43,2
27,34,33.6111111,34,2
27,56,50.37037035,55,2
27,64,66.2037037,65,2
27,16,24.07407405,15,2
27,96,81.85186315,95,2
27,50,53.14814815,50,2
27,72,80.46297425,71,2
27,48,52.6851852,49,2
27,54,62.2222222,53,2
27,70,64.9074074,70,2
27,22,11.85185185,23,2
27,30,22.12962965,29,2
27,48,42.6851852,49,3
27,78,71.1111111,77,3
27,6,9.62962965,6,3
27,16,21.2037037,15,3
27,46,36.1111111,45,3
27,62,53.7037037,61,3
27,22,12.4074074,23,3
27,66,53.9814815,67,3
27,96,85,95,3
27,56,34.8148148,55,3
27,54,38.61111675,53,3
27,50,39.8148148,49,3
27,58,57.12962965,59,3
27,42,56.0185185,43,3
27,44,42.12962965,44,3
27,68,53.05555555,69,3
27,52,63.42592595,53,3
27,72,68.7962963,71,3
27,34,32.5,34,3
27,40,46.3888889,40,3
27,60,60,60,3
27,70,64.07407405,70,3
27,50,58.6111111,50,3
27,36,52.2222222,36,3
27,38,32.59259825,39,3
27,28,26.4814815,28,3
27,32,46.75925925,32,3
27,30,15.2777778,29,3
27,64,71.57407405,65,3
27,86,82.3148261,85,3
27,62,70.2777778,61,4
27,6,8.6111111,6,4
27,40,39.5370427,40,4
27,68,67.96296295,69,4
27,50,45.92592595,50,4
27,56,43.33333335,55,4
27,86,82.7777891,85,4
27,44,40.9259316,44,4
27,50,50,49,4
27,28,40.9259316,28,4
27,72,70.46296295,71,4
27,38,30.7407464,39,4
27,54,57.6851852,53,4
27,78,80.0000113,77,4
27,36,35.74074075,36,4
27,96,84.07407405,95,4
27,30,11.94444445,29,4
27,46,53.7037037,45,4
27,58,41.8518575,59,4
27,48,27.12962965,49,4
27,52,49.35185185,53,4
27,22,15.0925926,23,4
27,60,50.0925926,60,4
27,42,22.5925926,43,4
27,16,10.46296295,15,4
27,32,21.2037037,32,4
27,66,61.4814815,67,4
27,34,26.2962963,34,4
27,70,51.11111675,70,4
27,64,70.74074075,65,4
27,16,10.83333335,15,5
27,86,85.64814815,85,5
27,60,68.8888889,60,5
27,72,78.7037037,71,5
27,32,26.3888889,32,5
27,56,42.12962965,55,5
27,64,50.37037035,65,5
27,28,20.2777778,28,5
27,48,41.1111111,49,5
27,34,27.9629686,34,5
27,58,48.14814815,59,5
27,22,17.03703705,23,5
27,78,73.7037037,77,5
27,6,5.55555555,6,5
27,36,30.27778345,36,5
27,70,53.9814815,70,5
27,44,37.03703705,44,5
27,52,60.64814815,53,5
27,46,49.35185185,45,5
27,54,45.64814815,53,5
27,40,39.5370427,40,5
27,38,34.35185185,39,5
27,50,48.79630195,49,5
27,62,49.62962965,61,5
27,66,50.0925926,67,5
27,50,27.4074074,50,5
27,96,85,95,5
27,42,34.25925925,43,5
27,68,65.74074075,69,5
27,30,32.4074074,29,5
27,56,39.5370427,55,6
27,46,56.2962963,45,6
27,50,33.24074075,49,6
27,96,81.3889002,95,6
27,52,33.7962963,53,6
27,68,57.87037035,69,6
27,38,32.59259825,39,6
27,42,32.1296353,43,6
27,72,61.94444445,71,6
27,54,29.81482045,53,6
27,32,12.03703705,32,6
27,34,21.3888889,34,6
27,70,47.5,70,6
27,64,33.42592595,65,6
27,22,6.2037037,23,6
27,16,8.5185185,15,6
27,86,80.0925926,85,6
27,36,48.7037037,36,6
27,66,70.83333335,67,6
27,6,4.8148148,6,6
27,40,39.16666665,40,6
27,30,16.2962963,29,6
27,78,82.5925926,77,6
27,28,31.6666723,28,6
27,48,22.5925926,49,6
27,44,23.8888889,44,6
27,58,49.2592649,59,6
27,60,27.12962965,60,6
27,62,54.62962965,61,6
27,50,52.9629686,50,6
28,38,64.01468125,39,1
28,50,64.0129214,50,1
28,64,49.89441045,65,1
28,50,24.48197205,49,1
28,96,36.82664195,95,1
28,52,17.49959845,53,1
28,28,43.54012225,28,1
28,16,71.2011563,15,1
28,36,24.7633738,36,1
28,86,68.63266435,85,1
28,62,34.1194737,61,1
28,40,56.7279243,40,1
28,34,32.8723094,34,1
28,48,64.36325715,49,1
28,6,76.73207825,6,1
28,70,38.2819173,70,1
28,66,64.13743325,67,1
28,78,43.19581005,77,1
28,68,20.36492285,69,1
28,60,69.58971355,60,1
28,44,58.03640375,44,1
28,42,44.8726313,43,1
28,32,21.29469105,32,1
28,22,70.9929379,23,1
28,58,79.44198645,59,1
28,46,50.09651235,45,1
28,30,79.69254815,29,1
28,54,37.4160862,53,1
28,56,67.57097655,55,1
28,72,50.89535535,71,1
28,48,73.4839113,49,2
28,54,52.552704,53,2
28,72,60.02839985,71,2
28,78,75.54787455,77,2
28,38,37.83972685,39,2
28,30,37.16437985,29,2
28,6,70.396161,6,2
28,42,40.94413115,43,2
28,64,71.06012635,65,2
28,60,30.14668435,60,2
28,66,52.5066693,67,2
28,28,51.48068615,28,2
28,56,55.1022813,55,2
28,52,28.8491001,53,2
28,70,66.55995195,70,2
28,40,51.0239377,40,2
28,36,47.31936565,36,2
28,34,49.17732105,34,2
28,50,57.31330515,50,2
28,44,49.7477004,44,2
28,86,78.07777175,85,2
28,50,45.0578646,49,2
28,22,28.72143345,23,2
28,32,62.16572535,32,2
28,16,51.254433,15,2
28,62,83.260683,61,2
28,96,55.17222395,95,2
28,58,50.0523448,59,2
28,46,49.68242915,45,2
28,68,56.80067125,69,2
28,16,56.3701057,15,3
28,22,78.19722585,23,3
28,58,46.0495167,59,3
28,48,59.7692679,49,3
28,54,35.87372765,53,3
28,30,61.3193883,29,3
28,34,40.20990125,34,3
28,42,47.38649685,43,3
28,62,19.96036135,61,3
28,28,61.67861615,28,3
28,50,49.315561,50,3
28,44,74.33147875,44,3
28,66,61.35486395,67,3
28,56,57.50017665,55,3
28,96,30.51744415,95,3
28,70,49.6030363,70,3
28,32,21.74553045,32,3
28,86,48.0636967,85,3
28,60,53.29510355,60,3
28,36,27.00855705,36,3
28,40,80.6594839,40,3
28,52,49.1235102,53,3
28,38,63.64570275,39,3
28,72,51.0903464,71,3
28,50,43.87218005,49,3
28,6,61.18979725,6,3
28,78,49.9462397,77,3
28,68,42.64647,69,3
28,64,48.92257435,65,3
28,46,61.59983855,45,3
28,48,55.4142798,49,4
28,6,54.4962832,6,4
28,54,40.0621324,53,4
28,60,47.24718385,60,4
28,52,48.03322155,53,4
28,70,29.66788075,70,4
28,36,63.39795245,36,4
28,96,51.8690872,95,4
28,46,40.74588515,45,4
28,16,60.7322333,15,4
28,68,42.06376465,69,4
28,72,52.3124652,71,4
28,66,67.9908615,67,4
28,38,51.55176625,39,4
28,28,28.489815,28,4
28,50,59.4992264,49,4
28,86,68.0867653,85,4
28,64,38.33048445,65,4
28,56,62.11652865,55,4
28,30,32.6734124,29,4
28,44,52.25405445,44,4
28,32,52.8130521,32,4
28,22,65.84275525,23,4
28,62,77.46423355,61,4
28,42,68.2804901,43,4
28,40,73.15977275,40,4
28,34,76.9999665,34,4
28,58,59.87277615,59,4
28,50,70.1371793,50,4
28,78,61.4022507,77,4
28,32,71.1618104,32,5
28,16,31.85443865,15,5
28,22,43.27582525,23,5
28,6,70.81847825,6,5
28,60,55.9468013,60,5
28,46,38.19615045,45,5
28,58,51.8548154,59,5
28,70,60.07988575,70,5
28,34,57.40589675,34,5
28,52,59.4710404,53,5
28,72,50.0671031,71,5
28,48,65.97595895,49,5
28,44,38.6435274,44,5
28,38,47.25326455,39,5
28,96,56.82832785,95,5
28,64,50.6429694,65,5
28,56,39.0755452,55,5
28,30,43.9484252,29,5
28,42,73.2531298,43,5
28,68,76.6367539,69,5
28,62,73.4965735,61,5
28,78,78.8693179,77,5
28,50,69.6249746,50,5
28,28,63.0200818,28,5
28,40,85.1246047,40,5
28,54,76.83908475,53,5
28,50,61.17019585,49,5
28,66,66.6109013,67,5
28,86,47.2185901,85,5
28,36,81.2028362,36,5
28,40,65.88162185,40,6
28,38,48.74219855,39,6
28,28,75.35380635,28,6
28,32,24.3892374,32,6
28,62,57.5410248,61,6
28,48,80.3366474,49,6
28,34,41.53283135,34,6
28,22,26.57278355,23,6
28,30,67.64114815,29,6
28,54,48.37744075,53,6
28,72,38.49512905,71,6
28,58,66.37695785,59,6
28,56,59.88555285,55,6
28,50,79.3472058,49,6
28,44,63.05489215,44,6
28,6,41.84042315,6,6
28,68,51.5952685,69,6
28,50,31.3115084,50,6
28,60,54.3619635,60,6
28,16,67.6830193,15,6
28,66,71.72756125,67,6
28,42,66.6647694,43,6
28,36,28.02382385,36,6
28,86,38.69290295,85,6
28,46,62.4770371,45,6
28,96,72.2149351,95,6
28,70,51.27316165,70,6
28,78,64.69063635,77,6
28,52,40.7025832,53,6
28,64,54.55006545,65,6
29,66,50.17180265,67,1
29,48,50.14684605,49,1
29,96,92.0283565,95,1
29,56,64.9652778,55,1
29,38,50.7421875,39,1
29,22,22.8436053,23,1
29,16,7.9828559,15,1
29,54,50.56351275,53,1
29,30,20.49225985,29,1
29,52,29.74573205,53,1
29,62,45.4264323,61,1
29,68,49.2404514,69,1
29,72,82.06090855,71,1
29,64,54.62962965,65,1
29,32,17.26743345,32,1
29,50,27.1701389,49,1
29,78,35.7599103,77,1
29,58,36.30787035,59,1
29,40,54.0972222,40,1
29,34,29.6773727,34,1
29,60,52.59331595,60,1
29,28,24.2183883,28,1
29,70,50.75810185,70,1
29,46,41.64207175,45,1
29,42,39.2003038,43,1
29,44,30.426794,44,1
29,50,42.1173322,50,1
29,36,35.7996962,36,1
29,6,14.4144242,6,1
29,86,87.588614,85,1
29,42,43.10474535,43,2
29,78,69.4679543,77,2
29,32,18.021195,32,2
29,56,53.71563945,55,2
29,40,30.0716146,40,2
29,16,9.0726273,15,2
29,30,18.2179543,29,2
29,52,49.9612992,53,2
29,46,27.5821036,45,2
29,22,26.0767506,23,2
29,54,49.98372395,53,2
29,36,18.89105905,36,2
29,50,22.8519242,50,2
29,64,50.22460935,65,2
29,68,57.6913339,69,2
29,66,55.30671295,67,2
29,60,54.62962965,60,2
29,72,36.60626445,71,2
29,62,51.11255785,61,2
29,48,50.77582465,49,2
29,70,50.1768663,70,2
29,6,11.1433015,6,2
29,34,14.6477141,34,2
29,96,92.7980324,95,2
29,86,94.2972367,85,2
29,50,25.4231771,49,2
29,38,16.213831,39,2
29,44,19.7117332,44,2
29,58,35.35047745,59,2
29,28,21.1964699,28,2
29,86,92.2768374,85,3
29,30,90.09765625,29,3
29,66,84.9142795,67,3
29,56,49.8784722,55,3
29,44,37.94198495,44,3
29,70,59.6625434,70,3
29,54,50.213397,53,3
29,60,51.7679398,60,3
29,52,31.8109809,53,3
29,34,20.479239,34,3
29,32,14.3189381,32,3
29,42,26.92346645,43,3
29,96,89.02524595,95,3
29,68,83.43967015,69,3
29,38,75.22243925,39,3
29,78,87.53363715,77,3
29,50,37.1976273,49,3
29,22,12.4866175,23,3
29,40,31.9108073,40,3
29,58,33.9673756,59,3
29,62,38.77604165,61,3
29,64,52.68590855,65,3
29,16,19.48676215,15,3
29,6,13.5112847,6,3
29,50,31.2315538,50,3
29,48,50.4752604,49,3
29,36,29.4422743,36,3
29,46,43.89359085,45,3
29,72,68.72251155,71,3
29,28,28.4523293,28,3
29,96,92.7622251,95,4
29,64,55.43221935,65,4
29,38,33.57711225,39,4
29,22,17.76150175,23,4
29,36,17.49855325,36,4
29,44,24.13881655,44,4
29,16,14.3109809,15,4
29,60,52.94885705,60,4
29,28,14.2089844,28,4
29,58,36.4203559,59,4
29,72,57.05873845,71,4
29,46,63.13078705,45,4
29,52,19.6415654,53,4
29,34,26.66666665,34,4
29,70,71.06372975,70,4
29,54,49.44046585,53,4
29,86,77.50904225,85,4
29,42,40.3410735,43,4
29,68,50.2528212,69,4
29,56,49.9746817,55,4
29,50,49.9178964,50,4
29,66,58.77278645,67,4
29,62,62.2117332,61,4
29,50,50.0965712,49,4
29,30,28.61653645,29,4
29,78,73.1419994,77,4
29,32,23.73697915,32,4
29,6,10.2271412,6,4
29,40,47.17845775,40,4
29,48,39.08492475,49,4
29,86,87.24898725,85,5
29,96,87.55787035,95,5
29,54,51.036603,53,5
29,44,45.7175926,44,5
29,42,34.0766059,43,5
29,38,49.9352575,39,5
29,56,46.68438945,55,5
29,64,49.92693865,65,5
29,40,33.2280816,40,5
29,36,26.7513021,36,5
29,70,49.78117765,70,5
29,48,50.0394242,49,5
29,78,67.15784145,77,5
29,22,14.7649016,23,5
29,28,25.19748265,28,5
29,58,48.79774305,59,5
29,30,36.7364728,29,5
29,32,22.43851275,32,5
29,66,47.6309317,67,5
29,60,49.91934315,60,5
29,34,34.27698205,34,5
29,62,50.2054398,61,5
29,46,45.83260995,45,5
29,6,14.43793405,6,5
29,52,50.11103875,53,5
29,68,55.87528935,69,5
29,16,19.68279805,15,5
29,50,49.64011865,50,5
29,72,58.02770545,71,5
29,50,49.20247395,49,5
29,50,49.739945,50,6
29,54,49.72511575,53,6
29,28,34.57899305,28,6
29,50,39.0339265,49,6
29,56,45.8199508,55,6
29,66,43.8208912,67,6
29,68,49.7334346,69,6
29,32,18.5724103,32,6
29,22,19.0596065,23,6
29,60,50.10127315,60,6
29,52,45.78739875,53,6
29,6,11.37297455,6,6
29,96,89.77068865,95,6
29,36,20.3830295,36,6
29,38,28.646195,39,6
29,30,17.87905095,29,6
29,78,75.5081742,77,6
29,46,40.99609375,45,6
29,48,40.6289786,49,6
29,72,68.7684462,71,6
29,64,83.1532118,65,6
29,70,64.6838831,70,6
29,86,84.42672165,85,6
29,44,33.5554109,44,6
29,34,37.7101418,34,6
29,40,49.6336082,40,6
29,58,41.682581,59,6
29,62,56.771195,61,6
29,16,15.6857639,15,6
29,42,27.78682,43,6
30,30,25.79556495,29,1
30,40,49.74955575,40,1
30,38,50.02701405,39,1
30,50,45.03274515,50,1
30,62,51.0443677,61,1
30,34,50.3044723,34,1
30,78,50.3044723,77,1
30,50,49.56458355,49,1
30,72,43.73793985,71,1
30,86,40.77836495,85,1
30,60,50.2119862,60,1
30,36,50.02701405,36,1
30,96,14.69719075,95,1
30,32,54.92879685,32,1
30,6,29.6799941,6,1
30,64,50.67441665,65,1
30,54,48.639716,53,1
30,28,48.639716,28,1
30,70,64.63986965,70,1
30,44,56.131116,44,1
30,48,50.95187495,49,1
30,56,56.3160882,55,1
30,52,36.52399145,53,1
30,16,27.55280735,15,1
30,46,49.1021531,45,1
30,22,25.3331345,23,1
30,68,43.27550275,69,1
30,58,56.59354645,59,1
30,42,33.0095067,43,1
30,66,66.39711205,67,1
30,42,37.81881005,43,2
30,96,84.70942465,95,2
30,64,50.02701405,65,2
30,72,59.5531147,71,2
30,62,49.65706965,61,2
30,68,58.35078885,69,2
30,6,20.06140735,6,2
30,30,54.3738736,29,2
30,60,58.25830275,60,2
30,32,55.85365775,32,2
30,78,57.0559836,77,2
30,38,58.35078885,39,2
30,54,57.14846965,53,2
30,56,54.18890145,55,2
30,40,38.46620605,40,2
30,36,31.5297226,36,2
30,48,42.8130723,49,2
30,44,41.6107531,44,2
30,66,79.9926207,67,2
30,22,28.47766825,23,2
30,50,60.8479266,49,2
30,58,68.6167849,59,2
30,34,55.57619945,34,2
30,46,48.8246882,45,2
30,70,71.48386705,70,2
30,52,65.1023001,53,2
30,86,82.76721675,85,2
30,50,56.7785253,50,2
30,28,35.04420735,28,2
30,16,41.51826705,15,2
30,56,55.9461438,55,3
30,36,39.2985875,36,3
30,50,49.84204185,50,3
30,54,53.26404055,53,3
30,62,49.93452795,61,3
30,16,38.28123385,15,3
30,72,49.84204185,71,3
30,60,49.00966035,60,3
30,48,50.1195001,49,3
30,70,55.57619945,70,3
30,34,50.02701405,34,3
30,30,44.38533585,29,3
30,86,81.37991205,85,3
30,50,53.17155445,49,3
30,28,33.0095067,28,3
30,32,40.87085105,32,3
30,6,7.48324905,6,3
30,68,60.10803125,69,3
30,38,39.11360865,39,3
30,64,57.42592795,65,3
30,66,66.1196538,67,3
30,40,31.3447504,40,3
30,96,96.91764195,95,3
30,46,49.74955575,45,3
30,58,50.02701405,59,3
30,52,38.55869215,53,3
30,22,20.4313517,23,3
30,44,35.9690816,44,3
30,42,52.1542008,43,3
30,78,57.0559836,77,3
30,62,54.743818,61,4
30,50,49.84204185,50,4
30,42,49.65706965,43,4
30,58,50.3044723,59,4
30,68,52.52414515,69,4
30,56,50.1195001,55,4
30,60,50.1195001,60,4
30,22,57.24095575,23,4
30,38,49.84204185,39,4
30,54,50.02701405,53,4
30,36,44.20036365,36,4
30,30,45.77264055,29,4
30,46,47.15993855,45,4
30,70,68.15435445,70,4
30,34,50.2119862,34,4
30,86,74.5359147,85,4
30,66,72.87116505,67,4
30,16,32.0846458,15,4
30,64,60.38549615,65,4
30,44,47.5298829,44,4
30,52,50.3969584,53,4
30,6,20.06140735,6,4
30,48,50.2119862,49,4
30,32,45.3102101,32,4
30,40,52.8016034,40,4
30,28,36.9864219,28,4
30,72,49.84204185,71,4
30,96,87.94645115,95,4
30,78,71.7613253,77,4
30,50,65.9346816,49,4
30,34,26.81291195,34,5
30,30,44.94025905,29,5
30,70,72.31624185,70,5
30,50,49.93452795,49,5
30,52,55.48372005,53,5
30,32,24.4082736,32,5
30,96,93.86558765,95,5
30,68,62.42019685,69,5
30,44,41.0558299,44,5
30,46,50.4894445,45,5
30,86,97.0101414,85,5
30,28,27.46032125,28,5
30,60,56.131116,60,5
30,6,2.85892785,6,5
30,38,54.92879685,39,5
30,48,49.1021531,49,5
30,66,75.18333065,67,5
30,72,65.74970945,71,5
30,56,55.57619945,55,5
30,78,77.8654273,77,5
30,62,62.23522465,61,5
30,64,61.40284315,65,5
30,42,52.98658225,43,5
30,22,31.06729215,23,5
30,40,47.15993855,40,5
30,50,50.1195001,50,5
30,54,44.10787755,53,5
30,36,34.4892908,36,5
30,58,46.1425782,59,5
30,16,24.50075305,15,5
30,50,50.02701405,49,6
30,56,61.1253849,55,6
30,38,36.70896365,39,6
30,58,41.8882114,59,6
30,42,41.2408021,43,6
30,78,69.2641942,77,6
30,72,63.7150021,71,6
30,68,69.4491664,69,6
30,40,36.3390193,40,6
30,28,24.5932391,28,6
30,36,32.54707625,36,6
30,44,41.3332882,44,6
30,60,55.39123395,60,6
30,16,24.3157875,15,6
30,30,26.6279398,29,6
30,86,88.8713254,85,6
30,54,36.1540471,53,6
30,52,26.72042585,53,6
30,70,65.4722445,70,6
30,64,72.40872795,65,6
30,62,77.587969,61,6
30,46,68.8017571,45,6
30,50,49.84204185,50,6
30,34,40.6858789,34,6
30,66,78.69781545,67,6
30,96,93.68061545,95,6
30,32,21.81864975,32,6
30,48,44.75528685,49,6
30,22,25.3331345,23,6
30,6,1.37914705,6,6
31,50,49.9074074,49,1
31,44,50.1851852,44,1
31,38,49.53703705,39,1
31,70,50.2777778,70,1
31,86,77.96296295,85,1
31,66,70.46296295,67,1
31,68,50,69,1
31,22,15.64814815,23,1
31,96,93.5185185,95,1
31,16,11.2037037,15,1
31,58,49.8148148,59,1
31,46,50.0925926,45,1
31,34,38.5185185,34,1
31,72,83.33333335,71,1
31,6,14.35185185,6,1
31,36,42.12962965,36,1
31,32,43.33333335,32,1
31,56,50,55,1
31,60,54.9074074,60,1
31,28,38.33333335,28,1
31,62,49.9074074,61,1
31,52,50.0925926,53,1
31,30,67.03703705,29,1
31,54,50,53,1
31,78,60.1851852,77,1
31,50,50,50,1
31,40,46.85185185,40,1
31,48,42.03703705,49,1
31,42,42.6851852,43,1
31,64,49.8148148,65,1
31,28,55.64814815,28,2
31,72,75.1851852,71,2
31,34,26.3888889,34,2
31,60,52.87037035,60,2
31,40,49.9074074,40,2
31,44,46.66666665,44,2
31,78,48.42592595,77,2
31,96,95.74074075,95,2
31,48,50,49,2
31,36,47.7777778,36,2
31,70,50,70,2
31,50,40.1851852,50,2
31,38,44.9074074,39,2
31,46,41.85185185,45,2
31,16,12.3148148,15,2
31,54,49.7222222,53,2
31,32,46.2037037,32,2
31,62,50.1851852,61,2
31,42,45.92592595,43,2
31,58,49.7222222,59,2
31,50,49.8148148,49,2
31,86,92.5,85,2
31,52,18.7962963,53,2
31,68,72.96296295,69,2
31,6,2.5925926,6,2
31,22,73.14814815,23,2
31,64,36.85185185,65,2
31,30,14.16666665,29,2
31,56,54.8148148,55,2
31,66,50.0925926,67,2
31,86,15.64814815,85,3
31,78,67.2222222,77,3
31,50,50.0925926,50,3
31,72,55.64814815,71,3
31,68,49.8148148,69,3
31,36,49.8148148,36,3
31,40,49.9074074,40,3
31,48,50,49,3
31,56,46.57407405,55,3
31,46,50.2777778,45,3
31,22,30,23,3
31,32,23.42592595,32,3
31,34,23.14814815,34,3
31,6,7.12962965,6,3
31,30,11.2037037,29,3
31,44,36.4814815,44,3
31,50,49.7222222,49,3
31,52,49.9074074,53,3
31,42,47.96296295,43,3
31,16,14.35185185,15,3
31,62,52.2222222,61,3
31,28,47.4074074,28,3
31,96,93.33333335,95,3
31,70,51.3888889,70,3
31,60,50.0925926,60,3
31,64,50.0925926,65,3
31,58,49.8148148,59,3
31,54,49.8148148,53,3
31,38,44.35185185,39,3
31,66,58.14814815,67,3
31,42,34.8148148,43,4
31,48,45.83333335,49,4
31,68,49.8148148,69,4
31,50,50,50,4
31,32,36.2962963,32,4
31,52,50.55555555,53,4
31,34,43.42592595,34,4
31,60,55,60,4
31,30,29.9074074,29,4
31,28,23.5185185,28,4
31,70,50.0925926,70,4
31,54,49.9074074,53,4
31,62,50.1851852,61,4
31,72,57.5925926,71,4
31,36,40.2777778,36,4
31,46,50.2777778,45,4
31,78,56.75925925,77,4
31,40,71.2037037,40,4
31,96,95.2777778,95,4
31,86,92.6851852,85,4
31,64,47.5925926,65,4
31,38,44.25925925,39,4
31,58,49.8148148,59,4
31,22,42.03703705,23,4
31,44,50.0925926,44,4
31,66,58.6111111,67,4
31,56,50,55,4
31,16,19.35185185,15,4
31,50,49.9074074,49,4
31,6,8.24074075,6,4
31,66,56.75925925,67,5
31,30,30.37037035,29,5
31,62,52.96296295,61,5
31,42,49.7222222,43,5
31,34,39.53703705,34,5
31,6,5.2777778,6,5
31,28,11.2037037,28,5
31,64,49.35185185,65,5
31,60,50,60,5
31,44,50,44,5
31,56,50.1851852,55,5
31,72,57.5925926,71,5
31,50,49.7222222,50,5
31,16,13.14814815,15,5
31,58,47.03703705,59,5
31,22,25.83333335,23,5
31,46,39.53703705,45,5
31,50,49.7222222,49,5
31,86,84.62962965,85,5
31,96,94.16666665,95,5
31,78,84.44444445,77,5
31,70,62.4074074,70,5
31,68,69.44444445,69,5
31,52,49.7222222,53,5
31,40,42.96296295,40,5
31,32,34.25925925,32,5
31,36,41.2962963,36,5
31,38,26.2037037,39,5
31,48,50,49,5
31,54,49.9074074,53,5
31,28,18.5185185,28,6
31,54,50.0925926,53,6
31,6,9.53703705,6,6
31,60,50.0925926,60,6
31,34,42.87037035,34,6
31,48,46.2037037,49,6
31,96,89.7222222,95,6
31,64,49.7222222,65,6
31,68,50.0925926,69,6
31,86,88.6111111,85,6
31,70,49.62962965,70,6
31,44,50.0925926,44,6
31,62,49.44444445,61,6
31,56,49.7222222,55,6
31,52,50.2777778,53,6
31,22,10.2777778,23,6
31,40,49.62962965,40,6
31,72,18.5185185,71,6
31,42,50.37037035,43,6
31,58,49.8148148,59,6
31,16,21.85185185,15,6
31,46,29.25925925,45,6
31,36,22.2222222,36,6
31,38,43.33333335,39,6
31,66,55.0925926,67,6
31,78,55.55555555,77,6
31,32,45.55555555,32,6
31,30,46.0185185,29,6
31,50,49.53703705,50,6
31,50,50.0925926,49,6
32,30,23.7037023,29,1
32,32,24.07407405,32,1
32,16,49.3518547,15,1
32,62,75.6481524,61,1
32,86,79.3518561,85,1
32,60,71.9444487,60,1
32,50,49.72222645,50,1
32,56,48.6111111,55,1
32,52,23.9814829,53,1
32,66,45.9259245,67,1
32,50,24.2592635,49,1
32,64,48.79630055,65,1
32,96,73.8888917,95,1
32,78,74.53703705,77,1
32,58,48.7037023,59,1
32,6,22.2222222,6,1
32,72,33.9814857,71,1
32,44,38.1481524,44,1
32,34,50.1851894,34,1
32,42,22.3148134,43,1
32,38,34.7222222,39,1
32,40,26.11111535,40,1
32,48,24.16666525,49,1
32,36,18.9814815,36,1
32,46,12.5,45,1
32,70,57.4074074,70,1
32,68,44.44444445,69,1
32,22,23.9814829,23,1
32,54,29.16666665,53,1
32,28,36.8518547,28,1
32,78,64.907406,77,2
32,66,53.14814955,67,2
32,52,69.07407265,53,2
32,40,25.92592595,40,2
32,60,46.11111395,60,2
32,58,33.51852275,59,2
32,86,62.1296282,85,2
32,70,59.90741165,70,2
32,54,37.7777806,53,2
32,22,14.90740955,23,2
32,62,48.79630055,61,2
32,42,39.1666695,43,2
32,96,86.20370935,95,2
32,44,47.12963105,44,2
32,16,35.74073935,15,2
32,34,32.7777792,34,2
32,72,66.2962949,71,2
32,68,53.14814955,69,2
32,30,24.53703705,29,2
32,64,42.8703732,65,2
32,50,40.5555584,49,2
32,28,32.4999986,28,2
32,36,45.46296155,36,2
32,6,7.12963035,6,2
32,48,36.2037023,49,2
32,50,38.98148005,50,2
32,56,49.81481765,55,2
32,46,49.6296282,45,2
32,38,39.0740783,39,2
32,32,39.0740783,32,2
32,52,47.2222222,53,3
32,22,17.7777785,23,3
32,60,60.55555695,60,3
32,96,80.6481538,95,3
32,42,55.0000014,43,3
32,86,89.5370342,85,3
32,40,40.64814955,40,3
32,34,54.7222208,34,3
32,28,15.83333545,28,3
32,50,35.3703746,50,3
32,36,18.61111325,36,3
32,70,49.9074088,70,3
32,30,43.70370795,29,3
32,68,69.81481625,69,3
32,44,52.407406,44,3
32,48,57.0370356,49,3
32,38,38.8888889,39,3
32,72,80.6481538,71,3
